"source_file","page","list_title","document_notes","location_group","section","producer","item","ano","qty","posicion","raw_line"
"tasca fina 18 de febrero.pdf","3","tasca fina 18 de febrero","","","ROSADOS NACIONALES","","XF de Sierra Cantabria","2024","2","CAV 2 - 10 DER","XF de Sierra Cantabria | 2024 | 2 | CAV 2 - 10 DER"
"tasca fina 18 de febrero.pdf","3","tasca fina 18 de febrero","","","ROSADOS INTERNACIONALES","","Calafuria","2023","2","CAV 2 - 8 IZQ","Calafuria | 2023 | 2 | CAV 2 - 8 IZQ"
"tasca fina 18 de febrero.pdf","3","tasca fina 18 de febrero","","","ROSADOS INTERNACIONALES","","Miraval","2024","2","CAV 2 - 8 DER","Miraval | 2024 | 2 | CAV 2 - 8 DER"
"tasca fina 18 de febrero.pdf","3","tasca fina 18 de febrero","","","ROSADOS INTERNACIONALES","","Peyrassol","2024","2","CAV 2 - 8 CEN","Peyrassol | 2024 | 2 | CAV 2 - 8 CEN"
"tasca fina 18 de febrero.pdf","3","tasca fina 18 de febrero","","","ROSADOS INTERNACIONALES","","Source of joy","2024","1","CAV 2 - 8 CEN","Source of joy | 2024 | 1 | CAV 2 - 8 CEN"
"tasca fina 18 de febrero.pdf","3","tasca fina 18 de febrero","","","ROSADOS INTERNACIONALES","","Whispering Angel","2024","3","CAV 2 - 8 DER","Whispering Angel | 2024 | 3 | CAV 2 - 8 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","4 Kilos","2023","2","CAV 4 - 4B IZQ","4 Kilos | 2023 | 2 | CAV 4 - 4B IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","4 monos Cien Lanzas","2022","2","CAV 3 - 6 IZQ","4 monos Cien Lanzas | 2022 | 2 | CAV 3 - 6 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Abadia Retuerta cuvee Palomar","2021","2","CAV 4 - 2 DER","Abadia Retuerta cuvee Palomar | 2021 | 2 | CAV 4 - 2 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Abadia Retuerta Selección Especial","2021","2","CAV 4 - 9 DER","Abadia Retuerta Selección Especial | 2021 | 2 | CAV 4 - 9 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Aciano","2021","2","CAV 4 - 9 IZQ","Aciano | 2021 | 2 | CAV 4 - 9 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Alion","2021","2","CAV 3 - SUELO IZQ","Alion | 2021 | 2 | CAV 3 - SUELO IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Alonso del Yerro","2021","4","CAV 1 - 4 CEN","Alonso del Yerro | 2021 | 4 | CAV 1 - 4 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Alto de la Cruz","2022","2","CAV 3 - 6 IZQ","Alto de la Cruz | 2022 | 2 | CAV 3 - 6 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Anza","2023","2","CAV 3 - 10 DER","Anza | 2023 | 2 | CAV 3 - 10 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Anza Carramonte","2022","1","CAVA 3 - 6 CEN","Anza Carramonte | 2022 | 1 | CAVA 3 - 6 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Anza la Canoca","2022","1","CAVA 3 - 6 CEN","Anza la Canoca | 2022 | 1 | CAVA 3 - 6 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Arrocal Paraje Colmenares","2023","2","CAV 4 - 8 IZQ","Arrocal Paraje Colmenares | 2023 | 2 | CAV 4 - 8 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Artadi La Poza de Ballesteros","2020","1","CAV 3 - 5 IZQ","Artadi La Poza de Ballesteros | 2020 | 1 | CAV 3 - 5 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Artadi La Poza de Ballesteros","2021","1","CAV 3 - 5 IZQ","Artadi La Poza de Ballesteros | 2021 | 1 | CAV 3 - 5 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Artadi La Poza de Ballesteros","2022","1","CAV 3 - 5 IZQ","Artadi La Poza de Ballesteros | 2022 | 1 | CAV 3 - 5 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Ausàs","2022","2","CAV 4 - 8 DER","Ausàs | 2022 | 2 | CAV 4 - 8 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Bideona Laguardia","2018","2","CAV 3 - 10 IZQ","Bideona Laguardia | 2018 | 2 | CAV 3 - 10 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Bideona Samaniego","2020","2","CAV 3 - 10 IZQ","Bideona Samaniego | 2020 | 2 | CAV 3 - 10 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Bosque de Matasnos Edición Limitada","2022","2","CAV 4 - 6 IZQ","Bosque de Matasnos Edición Limitada | 2022 | 2 | CAV 4 - 6 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Bosque Matasnos Et Blanca","2022","4","CAV 1 - 4 DER","Bosque Matasnos Et Blanca | 2022 | 4 | CAV 1 - 4 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Casa Lebai Matadiablos","2022","2","CAV 4 - 7 CEN","Casa Lebai Matadiablos | 2022 | 2 | CAV 4 - 7 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Castillo de Ygay","2005","1","CAV 3 - 5 DER","Castillo de Ygay | 2005 | 1 | CAV 3 - 5 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Castillo de Ygay","2009","","","Castillo de Ygay | 2009"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Castillo de Ygay","2010","","","Castillo de Ygay | 2010"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Cerrón La Servil","2023","2","CAV 4 - 10 IZQ","Cerrón La Servil | 2023 | 2 | CAV 4 - 10 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","César Márquez Valtuille","2023","2","CAV 1 - 11 CEN","César Márquez Valtuille | 2023 | 2 | CAV 1 - 11 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Clos Martinet","2022","1","CAV 1 - 10 CEN","Clos Martinet | 2022 | 1 | CAV 1 - 10 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Comando G Navatalgordo","2023","2","CAV 1 - 6 DER","Comando G Navatalgordo | 2023 | 2 | CAV 1 - 6 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Conde de San Cristóbal","2022","2","CAV 4 - 9 CEN","Conde de San Cristóbal | 2022 | 2 | CAV 4 - 9 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Contino Reserva","2021","2","CAV 3 - 6 CEN","Contino Reserva | 2021 | 2 | CAV 3 - 6 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Corimbo","2022","2","CAV 4 - 6 DER","Corimbo | 2022 | 2 | CAV 4 - 6 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Corimbo I","2018","2","CAV 1 - 5 IZQ","Corimbo I | 2018 | 2 | CAV 1 - 5 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Corullón","2022","2","CAV 1 - 11 IZQ","Corullón | 2022 | 2 | CAV 1 - 11 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Costumbres","2023","2","CAV 3 - 10 DER","Costumbres | 2023 | 2 | CAV 3 - 10 DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Dido","2022","2","CAV 3 - 6 CEN","Dido | 2022 | 2 | CAV 3 - 6 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Dominio de Anza Selección de Parcelas","2023","2","CAV 1 - 6 IZQ","Dominio de Anza Selección de Parcelas | 2023 | 2 | CAV 1 - 6 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Dominio de Atauta","","2","CAV 4 - 7 CEN","Dominio de Atauta | 2 | CAV 4 - 7 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Dominio de Calogía","2021","2","CAV 4 - SUELO IZQ","Dominio de Calogía | 2021 | 2 | CAV 4 - SUELO IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Dominio de Calogía Doble M","2020","2","CAV 4 - 6 CEN","Dominio de Calogía Doble M | 2020 | 2 | CAV 4 - 6 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Dominio del Soto","2020","2","CAV 4 - 8 CEN","Dominio del Soto | 2020 | 2 | CAV 4 - 8 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","El Camino del Destino","2024","2","","El Camino del Destino | 2024 | 2"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","El Reflejo de Mikaela","2021","2","CAV 1 - 6 IZQ","El Reflejo de Mikaela | 2021 | 2 | CAV 1 - 6 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Figuero Viñas Viejas","2021","2","CAV 4 - 7 IZQ","Figuero Viñas Viejas | 2021 | 2 | CAV 4 - 7 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Finca de los locos","2023","2","CAV 3 - 9 IZQ","Finca de los locos | 2023 | 2 | CAV 3 - 9 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Finca Dofí","","1","CAV 1 - 10 IZQ","Finca Dofí | 1 | CAV 1 - 10 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Finca El Terrerazo","2022","2","CAV 4 - 10 CEN","Finca El Terrerazo | 2022 | 2 | CAV 4 - 10 CEN"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Finca Villacreces","2021","3","CAV 1 - 4 IZQ","Finca Villacreces | 2021 | 3 | CAV 1 - 4 IZQ"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Flor de Pingus","2012","1","CAV 4 - EXP B DER","Flor de Pingus | 2012 | 1 | CAV 4 - EXP B DER"
"tasca fina 18 de febrero.pdf","4","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Flor de Pingus","2022","2","CAV 4 - EXP B IZQ","Flor de Pingus | 2022 | 2 | CAV 4 - EXP B IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Gratallops","2022","2","CAV 1 - 10 IZQ","Gratallops | 2022 | 2 | CAV 1 - 10 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Guardaviñas","2023","2","CAV 3 - 8 DER","Guardaviñas | 2023 | 2 | CAV 3 - 8 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Guímaro a Ponte","2021","2","","Guímaro a Ponte | 2021 | 2"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Hacienda Monasterio","2020","2","CAV 4 - 8 CEN","Hacienda Monasterio | 2020 | 2 | CAV 4 - 8 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Hacienda Solano Viñas Viejas","2023","2","","Hacienda Solano Viñas Viejas | 2023 | 2"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Hispania Territorio Luthier","2021","2","CAV 4 - 8 IZQ","Hispania Territorio Luthier | 2021 | 2 | CAV 4 - 8 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Hombre Bala","2022","2","CAV 1 - 7 IZQ","Hombre Bala | 2022 | 2 | CAV 1 - 7 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Izadi Selección Reserva","2020","2","CAV 3 - 6 DER","Izadi Selección Reserva | 2020 | 2 | CAV 3 - 6 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Jirón de Niebla","2020","2","CAV 3 - SUELO CEN","Jirón de Niebla | 2020 | 2 | CAV 3 - SUELO CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Baixada","2021","1","CAV 1 - 10 IZQ","La Baixada | 2021 | 1 | CAV 1 - 10 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La condenada","2023","1","CAV 3 - 4B DER","La condenada | 2023 | 1 | CAV 3 - 4B DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Danza del Viento Arroyo de las Ánimas","2022","2","","La Danza del Viento Arroyo de las Ánimas | 2022 | 2"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Faraona","2022","1","CAV 1 - 10 DER","La Faraona | 2022 | 1 | CAV 1 - 10 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Muria","2023","2","CAV 1 - EXP DER","La Muria | 2023 | 2 | CAV 1 - EXP DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Nieta","2022","1","CAV 3 - 5 DER","La Nieta | 2022 | 1 | CAV 3 - 5 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Quebrá","2021","1","CAV 1 - 12 DER","La Quebrá | 2021 | 1 | CAV 1 - 12 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Rioja Alta 890 GR","2010","1","CAV 3 - EXP B IZQ","La Rioja Alta 890 GR | 2010 | 1 | CAV 3 - EXP B IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Rioja Alta 904 GR","2016","2","CAV 3 - 4B CEN","La Rioja Alta 904 GR | 2016 | 2 | CAV 3 - 4B CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La Tendida","2022","2","CAV 1 - SUELO IZQ","La Tendida | 2022 | 2 | CAV 1 - SUELO IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","La vizcaína El Rapolao","2023","2","CAV 1 - 11 DER","La vizcaína El Rapolao | 2023 | 2 | CAV 1 - 11 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Lalama Dominio do Bibei","2021","2","CAV 1 - 5 CEN","Lalama Dominio do Bibei | 2021 | 2 | CAV 1 - 5 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Las aldeas de Galia","2023","2","","Las aldeas de Galia | 2023 | 2"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Las Beatas","2022","1","CAV 3 - 4B CEN","Las Beatas | 2022 | 1 | CAV 3 - 4B CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Las Beatas","2020","1","CAV 3 - 4B CEN","Las Beatas | 2020 | 1 | CAV 3 - 4B CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Las lamas","2021","2","CAV 1 - 10 DER","Las lamas | 2021 | 2 | CAV 1 - 10 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","l'Ermita","2022","1","CAV 1 - 10 CEN","l'Ermita | 2022 | 1 | CAV 1 - 10 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Les Aubaguetes","2021","1","CAV 1 - 10 CEN","Les Aubaguetes | 2021 | 1 | CAV 1 - 10 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Lindes de Remelluri Salinillas de Buradón","2021","2","CAV 3 - 9 DER","Lindes de Remelluri Salinillas de Buradón | 2021 | 2 | CAV 3 - 9 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Lindes de Remelluri San Vicente","2021","2","CAV 3 - 9 DER","Lindes de Remelluri San Vicente | 2021 | 2 | CAV 3 - 9 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Macán Clásico","2021","2","CAV 3 - 6 DER","Macán Clásico | 2021 | 2 | CAV 3 - 6 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Malabrigo","2022","2","CAV 4 - 6 CEN","Malabrigo | 2022 | 2 | CAV 4 - 6 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Malleolus de Sanchomartín","2021","1","CAV 4 - SUELO DER","Malleolus de Sanchomartín | 2021 | 1 | CAV 4 - SUELO DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Malleolus de Valderramiro","2020","1","CAV 3 - SUELO IZQ","Malleolus de Valderramiro | 2020 | 1 | CAV 3 - SUELO IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Malpuesto","","2","CAV 3 - 4B DER","Malpuesto | 2 | CAV 3 - 4B DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Maria Alonso del Yerro","2021","2","CAV 4 - 6 IZQ","Maria Alonso del Yerro | 2021 | 2 | CAV 4 - 6 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","María Remirez de Ganuza","2019","1","CAV 3 - 5 CEN","María Remirez de Ganuza | 2019 | 1 | CAV 3 - 5 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Marques de Murrieta Reserva","2021","4","CAV 1 - 3 IZQ","Marques de Murrieta Reserva | 2021 | 4 | CAV 1 - 3 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Marqués de Vargas Reserva","2020","2","CAV 3 - 10 CEN","Marqués de Vargas Reserva | 2020 | 2 | CAV 3 - 10 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Mas Doix Salanques","2022","2","CAV 1 - 6 CEN","Mas Doix Salanques | 2022 | 2 | CAV 1 - 6 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Massuria","2020","2","CAV 1 - 12 CEN","Massuria | 2020 | 2 | CAV 1 - 12 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Matas Altas","2024","2","CAV 1 - 5 CEN","Matas Altas | 2024 | 2 | CAV 1 - 5 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Mauro","2023","2","CAV 4 - 10 IZQ","Mauro | 2023 | 2 | CAV 4 - 10 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Miguel Merino Viñas Jóvenes","2022","2","CAV 3 - 8 CEN","Miguel Merino Viñas Jóvenes | 2022 | 2 | CAV 3 - 8 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Moncerbal","2021","1","CAV 1 - 10 IZQ","Moncerbal | 2021 | 1 | CAV 1 - 10 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Moncerbal","2022","1","CAV 1 - 10 DER","Moncerbal | 2022 | 1 | CAV 1 - 10 DER"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Monte Pío Malabesta","2021","2","CAV 4 - 10 CEN","Monte Pío Malabesta | 2021 | 2 | CAV 4 - 10 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Muga Selección Especial","2021","2","CAV 3 - 8 CEN","Muga Selección Especial | 2021 | 2 | CAV 3 - 8 CEN"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Numanthia","2020","2","CAV 1 - 6 IZQ","Numanthia | 2020 | 2 | CAV 1 - 6 IZQ"
"tasca fina 18 de febrero.pdf","5","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Orben","2021","2","CAV 3 - 7 IZQ","Orben | 2021 | 2 | CAV 3 - 7 IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Pago de Santa Cruz","2022","2","","Pago de Santa Cruz | 2022 | 2"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Paydos","2019","2","CAV 4 - 9 IZQ","Paydos | 2019 | 2 | CAV 4 - 9 IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Peñas aladas","2019","1","CAV 4 -8 DER","Peñas aladas | 2019 | 1 | CAV 4 -8 DER"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Pícaro del águila","2022","2","CAV 4 - 6 DER","Pícaro del águila | 2022 | 2 | CAV 4 - 6 DER"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Pingus","2021","1","CAV 4 - EXP B IZQ","Pingus | 2021 | 1 | CAV 4 - EXP B IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Pintia","2020","2","CAV 3 - SUELO DER","Pintia | 2020 | 2 | CAV 3 - SUELO DER"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Prado Enea","2016","1","CAV 3 - EXP B DER","Prado Enea | 2016 | 1 | CAV 3 - EXP B DER"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","PSI","2022","2","CAV 4 - 7 IZQ","PSI | 2022 | 2 | CAV 4 - 7 IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Quiñón de Valmira","2021","1","CAV 3 - EXP B DER","Quiñón de Valmira | 2021 | 1 | CAV 3 - EXP B DER"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Remelluri Reserva","2017","2","CAV 3 - 9 CEN","Remelluri Reserva | 2017 | 2 | CAV 3 - 9 CEN"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Remirez de Ganuza GR","1994","1","CAV 3 - 4B IZQ","Remirez de Ganuza GR | 1994 | 1 | CAV 3 - 4B IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Remirez de Ganuza GR","2004","1","CAV 3 - 4B IZQ","Remirez de Ganuza GR | 2004 | 1 | CAV 3 - 4B IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Remirez de Ganuza GR","2010","1","CAV 3 - 4B IZQ","Remirez de Ganuza GR | 2010 | 1 | CAV 3 - 4B IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Remirez de Ganuza GR","2015","1","CAV 3 - 4B IZQ","Remirez de Ganuza GR | 2015 | 1 | CAV 3 - 4B IZQ"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Remirez de Ganuza Reserva","2018","2","CAV 3 - 7 CEN","Remirez de Ganuza Reserva | 2018 | 2 | CAV 3 - 7 CEN"
"tasca fina 18 de febrero.pdf","6","tasca fina 18 de febrero","","","TINTOS NACIONALES","","Remirez de Ganuza Trasnocho","2019","2","CAV 3 - 7 DER","Remirez de Ganuza Trasnocho | 2019 | 2 | CAV 3 - 7 DER"
